filename,width,height,class,xmin,ymin,xmax,ymax
V_HELICOPTER_014238_109_png.rf.0fdd9944f307fb71965f19ca8f5eae68.jpg,640,640,Helicopter,408,378,441,405
V_DRONE_020130_280_png.rf.0fe22c3166f6b8ec5688998add7ae587.jpg,640,640,Drone,362,81,405,119

V_DRONE_026136_276_png.rf.0fefbd16e032a1b711b79df20c279ac8.jpg,640,640,Drone,340,431,362,449
V_HELICOPTER_059283_052_png.rf.1000e13ec29558f7f14c9d7862cbe9b1.jpg,640,640,Helicopter,414,322,436,361
V_DRONE_063173_151_png.rf.0ff62de4dd39402535838a01aeb9f7ae.jpg,640,640,Drone,238,373,269,398
V_DRONE_057167_178_png.rf.1003f16530ccc865611527bba76c0073.jpg,640,640,Drone,319,242,347,271
V_DRONE_082192_220_png.rf.10094e42f11da5efee3a46043ac2ac40.jpg,640,640,Drone,425,292,459,333
V_DRONE_090200_282_png.rf.100a3103e9533e7604cdfbf348f49b54.jpg,640,640,Drone,282,244,349,302
V_DRONE_059169_208_png.rf.101b68ecd0336e302195c786012f40f0.jpg,640,640,Drone,329,389,354,419
V_HELICOPTER_029253_189_png.rf.101ed2cae2a996c6f14ea382f8feec09.jpg,640,640,Helicopter,294,317,362,394
V_DRONE_038148_084_png.rf.1037f820652a37afa9103076136b6508.jpg,640,640,Drone,392,228,424,260
V_AIRPLANE_02727_019_png.rf.103f422369b6eb2decedcbb232b7b5dd.jpg,640,640,AirPlane,263,354,348,430
V_DRONE_003113_095_png.rf.1045b8e6b744b8b4b0e3d9e5562dc4e7.jpg,640,640,Drone,373,307,408,340
V_HELICOPTER_052276_057_png.rf.104df73c8b880e2bf3d9bc0320bbceb3.jpg,640,640,Helicopter,248,319,285,355
V_DRONE_013123_109_png.rf.106572e078110445ce7fd7fb5d2f4970.jpg,640,640,Drone,462,145,530,192
V_AIRPLANE_01515_216_png.rf.1071d4445e362cbb4baf550c6018c8f9.jpg,640,640,AirPlane,271,333,292,354
V_AIRPLANE_0099_185_png.rf.1077b70c4b199850c6385c2075d4f90a.jpg,640,640,AirPlane,317,445,350,469
V_AIRPLANE_04343_111_png.rf.105e57facb63265e95896251c0c25652.jpg,640,640,AirPlane,325,254,378,294
V_HELICOPTER_011235_027_png.rf.1029096ffbb14bc108b2c50a013a85b6.jpg,640,640,Helicopter,222,342,266,380
V_AIRPLANE_04747_313_png.rf.107e2c93b4ad28019ad87547e3e74da8.jpg,640,640,AirPlane,204,166,475,478
V_HELICOPTER_031255_163_png.rf.10831d92387689e619efddbc5724a913.jpg,640,640,Helicopter,321,440,373,494
V_HELICOPTER_018242_243_png.rf.108915463245427cb8190ec808dd9f71.jpg,640,640,Helicopter,221,488,253,514
V_DRONE_040150_022_png.rf.108c7ca41f572317856e4cdb33a73025.jpg,640,640,Drone,441,515,505,554

V_HELICOPTER_046270_241_png.rf.10908369810ceca762ff3e02f3e38dc3.jpg,640,640,Helicopter,407,331,545,451
V_DRONE_025135_223_png.rf.10975ac6253b04eccfcf523aed9f1e2d.jpg,640,640,Drone,563,353,615,398
V_HELICOPTER_009233_104_png.rf.108ffbdbf889f328edad32ed38bb5f2a.jpg,640,640,Helicopter,267,277,289,311
V_DRONE_096206_008_png.rf.10a01322c6fd1d915b43336b63e17511.jpg,640,640,Drone,274,595,321,621

V_AIRPLANE_04747_273_png.rf.10ba414faf1599b0581b1cbf1f89e5cf.jpg,640,640,AirPlane,140,180,436,488

V_DRONE_079189_302_png.rf.10eb2e158e72f229337eee5b0177e20d.jpg,640,640,Drone,113,147,142,177
V_DRONE_066176_165_png.rf.10efe47cc532146bd99d5bbff981db92.jpg,640,640,Drone,316,135,349,168

V_DRONE_011121_270_png.rf.10f41835e2f65e1d5fd058da6eb06d7f.jpg,640,640,Drone,247,162,283,201
V_AIRPLANE_01818_178_png.rf.10bb811c17906ee671272228d1e5ff1b.jpg,640,640,AirPlane,290,410,333,451
V_HELICOPTER_011235_238_png.rf.110548f4ea76430bcf33d39e4ad8d319.jpg,640,640,Helicopter,351,444,393,485
V_DRONE_087197_137_png.rf.11069a3bcf46bc1addfae9ab8a0b8c37.jpg,640,640,Drone,383,215,436,272
V_HELICOPTER_046270_249_png.rf.1108f2e65a6e74a1b67f8da0920606b0.jpg,640,640,Helicopter,401,326,562,466

V_AIRPLANE_02929_070_png.rf.1109de70694282b73e1043849fcc5eb3.jpg,640,640,AirPlane,316,382,377,458
V_AIRPLANE_02424_211_png.rf.110e5f8414b32cfd3ce1afaa42210aa2.jpg,640,640,AirPlane,258,271,314,336
V_AIRPLANE_05959_160_png.rf.111016071f9bfd35c6d55ac7ab0c7672.jpg,640,640,AirPlane,203,131,234,171
V_AIRPLANE_01414_295_png.rf.11103ac17f00329268fc71ccdb2b8dfd.jpg,640,640,AirPlane,156,195,205,252
V_DRONE_049159_090_png.rf.111cf48c37a0e29f7725665e61ac4a7f.jpg,640,640,Drone,369,271,405,303
V_AIRPLANE_04545_121_png.rf.111ec530644db39d9f4173a1472846dc.jpg,640,640,AirPlane,336,132,368,180

V_DRONE_056166_226_png.rf.11204cc89f28bc2c17305ac19b06ded3.jpg,640,640,Drone,370,386,394,409
V_HELICOPTER_033257_019_png.rf.112b28fee6cfaa89d66e93646718efbb.jpg,640,640,Helicopter,457,278,498,317
V_DRONE_034144_024_png.rf.112fdecc8b4ef293f636ad44193aa7b9.jpg,640,640,Drone,393,275,435,321
V_DRONE_114224_221_png.rf.112bd5100f5b2f0a42a88f99b61357e7.jpg,640,640,Drone,205,375,224,404

V_DRONE_099209_279_png.rf.1132a3015dfcbbdefe4b656bddfb9f81.jpg,640,640,Drone,215,196,273,244
V_HELICOPTER_016240_072_png.rf.1133d2fb1e9301d1af0e4c1bb6dbf7dd.jpg,640,640,Helicopter,208,483,238,519

V_DRONE_008118_214_png.rf.11388ec528afb93b7bdb3cd8225dc2eb.jpg,640,640,Drone,446,374,468,393
V_HELICOPTER_053277_302_png.rf.1152dbf280b162db5226a47464547660.jpg,640,640,Helicopter,182,297,302,413
V_DRONE_082192_085_png.rf.115878d7f0180583767934abad787268.jpg,640,640,Drone,537,287,573,331
V_DRONE_010120_228_png.rf.116141597b5f230b3f3483bf5b796f4f.jpg,640,640,Drone,372,358,403,396
V_DRONE_030140_157_png.rf.1162e406592e83846696360962609bf2.jpg,640,640,Drone,412,403,439,428
V_HELICOPTER_040264_115_png.rf.1170689d90cd62fc81364e04290632be.jpg,640,640,Helicopter,55,263,80,298
V_HELICOPTER_040264_115_png.rf.1170689d90cd62fc81364e04290632be.jpg,640,640,Helicopter,338,309,370,341
V_HELICOPTER_040264_115_png.rf.1170689d90cd62fc81364e04290632be.jpg,640,640,Helicopter,451,317,481,351
V_DRONE_024134_281_png.rf.1174f3c19b1000e658a3962fc5766f6c.jpg,640,640,Drone,366,66,406,97
V_HELICOPTER_051275_100_png.rf.117192e581ce4025d66245f2d9fdffa4.jpg,640,640,Helicopter,299,248,383,343
V_AIRPLANE_01010_192_png.rf.1174e8d8e77d31d6498a7648e739ac2b.jpg,640,640,AirPlane,352,433,398,478
V_AIRPLANE_05757_219_png.rf.11791eb9148a294d61cb4a38c1fa8152.jpg,640,640,AirPlane,296,287,325,325
V_HELICOPTER_021245_235_png.rf.1180fa0fc2ccf09a3d9c6592fa9627cf.jpg,640,640,Helicopter,182,257,384,502
V_AIRPLANE_02626_122_png.rf.1184c179c943d76a8a18a420ecc72482.jpg,640,640,AirPlane,322,295,408,340
V_DRONE_009119_271_png.rf.1189119d7d2a9b3149994e693fca0869.jpg,640,640,Drone,366,170,388,189
V_DRONE_010120_078_png.rf.11904c7c74e460011efffff0abc41348.jpg,640,640,Drone,425,269,453,298
V_DRONE_039149_026_png.rf.119c08e73f1438050f4f553a1780d277.jpg,640,640,Drone,409,332,427,349
V_AIRPLANE_02323_041_png.rf.119646faf6944e9f155d1ccbef152e4a.jpg,640,640,AirPlane,288,348,336,437
V_DRONE_095205_127_png.rf.11a5e439fb56e5b666d831c625434c9b.jpg,640,640,Drone,413,128,450,153
V_DRONE_093203_096_png.rf.11af4b9eb26e0a40f01bf21c9442c03d.jpg,640,640,Drone,333,265,376,307
V_DRONE_068178_148_png.rf.11ebbb7fd1b52ef275b3c9688fee5ee4.jpg,640,640,Drone,273,151,308,183
V_AIRPLANE_05454_161_png.rf.11f5a93c4c66d350806f1679166bcbed.jpg,640,640,AirPlane,435,246,461,284
V_DRONE_020130_163_png.rf.11b1597d513943622986f2b764d07fd5.jpg,640,640,Drone,384,150,427,188
V_DRONE_016126_159_png.rf.120520a4534b5b8e0f904445dddaf4a7.jpg,640,640,Drone,482,582,515,610
V_AIRPLANE_02929_270_png.rf.11f860544adab125438884bb391f0b51.jpg,640,640,AirPlane,422,253,479,330
V_HELICOPTER_021245_178_png.rf.120189191b3251cc47d57f3ca922e947.jpg,640,640,Helicopter,201,254,383,474
V_DRONE_023133_267_png.rf.11fa0d1c14dd604bc47207d3fb4c448b.jpg,640,640,Drone,374,206,428,250
V_DRONE_059169_105_png.rf.12079a5d9fb1bbcccde3c0aa0591b4f2.jpg,640,640,Drone,329,269,354,299
V_AIRPLANE_01212_240_png.rf.120a39e4e0e45b76cc56d2166c158112.jpg,640,640,AirPlane,439,426,505,470
V_DRONE_032142_176_png.rf.12157b8247a750766c36e6e19af75441.jpg,640,640,Drone,395,150,415,174

V_HELICOPTER_011235_270_png.rf.121b1422a46079284fc807b9cdadc738.jpg,640,640,Helicopter,374,443,416,485

V_DRONE_080190_053_png.rf.122501dd2ac96ed8bb2e2d26e1de35d1.jpg,640,640,Drone,73,84,135,116
V_AIRPLANE_0077_034_png.rf.1230a3b8a0c8a6bf1bd09d9b340bb2f0.jpg,640,640,AirPlane,392,195,428,230
V_DRONE_031141_254_png.rf.1230affb6a3af8d7ae2762456345b8ad.jpg,640,640,Drone,387,296,414,327
V_HELICOPTER_019243_213_png.rf.12327c3525c43174d36c1a02298f6d10.jpg,640,640,Helicopter,151,122,287,338
V_HELICOPTER_046270_025_png.rf.1239700f513c14629f494ccad7a80a96.jpg,640,640,Helicopter,373,317,412,358
V_HELICOPTER_042266_312_png.rf.123f9ddc310627bf8666eaa7f2404d81.jpg,640,640,Helicopter,192,243,424,460
V_AIRPLANE_01212_286_png.rf.124533245d648f9404eeca3bf8263e6d.jpg,640,640,AirPlane,459,425,526,470
V_DRONE_114224_233_png.rf.1248e8fd861a1683fc9399114297e011.jpg,640,640,Drone,199,373,220,402
V_DRONE_050160_054_png.rf.1245ed0b031737d9674c4f515a3fb393.jpg,640,640,Drone,349,259,372,284
V_DRONE_040150_083_png.rf.124fc005e49186ce91d0775237fce216.jpg,640,640,Drone,434,550,507,591

V_AIRPLANE_01313_033_png.rf.128ac09091aca1bf06b0d310d615adbb.jpg,640,640,AirPlane,299,358,341,397

V_AIRPLANE_05151_229_png.rf.128981ac773d8daa90417f4d06d58e3d.jpg,640,640,AirPlane,297,314,326,337
V_AIRPLANE_04444_171_png.rf.12915f9f6f5eacb204ef7c29841de7e2.jpg,640,640,AirPlane,352,209,439,308
V_DRONE_026136_187_png.rf.129c543368d38cd121acb81320ed9800.jpg,640,640,Drone,331,328,360,352
V_DRONE_026136_002_png.rf.1296f8307044c9283b08a4ed816d256d.jpg,640,640,Drone,373,361,402,386
V_AIRPLANE_01212_104_png.rf.12ad0fab5f5d9ef79767ffb766e8ea42.jpg,640,640,AirPlane,399,422,464,466
V_AIRPLANE_05656_292_png.rf.12ad4e4ed4261b0522c34a993527133b.jpg,640,640,AirPlane,459,112,483,138
V_HELICOPTER_001225_133_png.rf.12af0ddd49ca4da4329248656092d2e7.jpg,640,640,Helicopter,227,108,395,269
V_HELICOPTER_001225_284_png.rf.12b1808fece52cfc2caee34d58025242.jpg,640,640,Helicopter,276,214,427,377
V_AIRPLANE_05353_094_png.rf.12b1e301ae1b4818f6c5b8d14893aea7.jpg,640,640,AirPlane,412,435,441,465
V_HELICOPTER_061285_014_png.rf.12b74fe3b33ed244b3edbf73d625a7c2.jpg,640,640,Helicopter,563,434,594,471

V_DRONE_023133_224_png.rf.12c22a56ae96f3d6b3ea5c947d739590.jpg,640,640,Drone,434,170,491,218
V_DRONE_111221_064_png.rf.12d819e769b24a492619cebbbd6043ae.jpg,640,640,Drone,355,480,380,503
V_HELICOPTER_020244_226_png.rf.12d91635070e54c1959d0f85fcff356a.jpg,640,640,Helicopter,291,52,395,160

V_DRONE_018128_032_png.rf.12f6b8d84cf59b35454ce37307b7c165.jpg,640,640,Drone,464,424,497,450
V_AIRPLANE_02020_234_png.rf.12dad47bd2dfcc7fd201e0caf14bb612.jpg,640,640,AirPlane,186,225,218,262
V_DRONE_008118_069_png.rf.12fb722ff7464f4a8abc02f92f60b032.jpg,640,640,Drone,434,302,454,320
V_AIRPLANE_04545_228_png.rf.1306a3f62249cc353545b5027729057f.jpg,640,640,AirPlane,342,56,394,125
V_DRONE_015125_129_png.rf.1308f93a748ffafe81079696e637642e.jpg,640,640,Drone,229,282,268,320
V_DRONE_062172_276_png.rf.130afd51b7beb18f7be2fdabc072d55e.jpg,640,640,Drone,223,60,258,96
V_AIRPLANE_04545_022_png.rf.13159d3cbf2d7b54a6dd66ebd9dd674c.jpg,640,640,AirPlane,321,218,347,263
V_DRONE_070180_130_png.rf.1317abfa3af3725ea650228bef8c6326.jpg,640,640,Drone,227,296,256,328
V_HELICOPTER_006230_186_png.rf.1317ee9d4fda4cb532f00d3b0932820e.jpg,640,640,Helicopter,394,351,425,393
V_DRONE_062172_128_png.rf.1321465e1bc866c54503312984890103.jpg,640,640,Drone,244,412,284,452
V_DRONE_103213_099_png.rf.132b752a2afaf850e3bf28d4ae614935.jpg,640,640,Drone,360,318,383,352
V_HELICOPTER_042266_025_png.rf.1332e6d5303322b61911d047ba8ed420.jpg,640,640,Helicopter,203,217,330,360
V_AIRPLANE_02727_273_png.rf.132e28cec85a7f2cec4953726f631a2b.jpg,640,640,AirPlane,392,442,479,523
V_HELICOPTER_055279_111_png.rf.133a188936e93fc6ad0a24c67c3bd5fc.jpg,640,640,Helicopter,296,219,325,243
V_DRONE_064174_080_png.rf.1340cb6cf85311e97bacc32728aa5246.jpg,640,640,Drone,259,111,293,136
V_AIRPLANE_05151_142_png.rf.1348e011cf8e4c30405b607e68b6d13f.jpg,640,640,AirPlane,311,311,339,334
V_AIRPLANE_0066_211_png.rf.1348d0cb1bd1297adcfa69dc770f1ef2.jpg,640,640,AirPlane,260,288,314,339
V_HELICOPTER_018242_176_png.rf.134aca9bd2ae5540b0c7ceafcf0002d3.jpg,640,640,Helicopter,160,490,191,522
V_DRONE_005115_158_png.rf.135703ed80f8e2b929b66a9da78fd3b3.jpg,640,640,Drone,283,201,327,234
V_DRONE_037147_189_png.rf.135864ae057e117ef39e0f32ab6a6fd8.jpg,640,640,Drone,339,334,370,363
V_AIRPLANE_04343_161_png.rf.135d1711ff633b99f03a07364d53ec3e.jpg,640,640,AirPlane,314,266,392,328
V_AIRPLANE_02626_223_png.rf.135b18ec7770cbdbe7cd50c424909f47.jpg,640,640,AirPlane,383,290,468,337
V_DRONE_095205_193_png.rf.135f2669d41e6d9e86d9cb6f66d9d7b8.jpg,640,640,Drone,425,75,460,103

V_DRONE_018128_254_png.rf.137ae29961ea69e5e03e08397f9d70d6.jpg,640,640,Drone,481,413,514,439
V_HELICOPTER_023247_064_png.rf.1361f1b217d58720034ac9435f402dd9.jpg,640,640,Helicopter,217,221,337,376
V_DRONE_059169_189_png.rf.13814aef8473b9e58c1c504b4d470c7e.jpg,640,640,Drone,332,365,357,395
V_AIRPLANE_05454_002_png.rf.1387c7e0a0f09ea2973637533669389a.jpg,640,640,AirPlane,346,296,372,328
V_AIRPLANE_03434_317_png.rf.13984142655c2dd2a59171b5acd22c9c.jpg,640,640,AirPlane,533,369,558,401
V_HELICOPTER_037261_189_png.rf.1392d205c2592cdb1b9559669b1c8d74.jpg,640,640,Helicopter,229,153,472,432

V_DRONE_063173_058_png.rf.13bc66b770f83f6533dd32650bae4bde.jpg,640,640,Drone,266,299,296,323
V_DRONE_089199_296_png.rf.13bcb485fff748975ee5f7423659e3bc.jpg,640,640,Drone,459,305,494,347
V_HELICOPTER_029253_050_png.rf.13a9b8fac957896e3af2f41783aafce3.jpg,640,640,Helicopter,194,284,288,382
V_HELICOPTER_054278_159_png.rf.13b5bd9514a3d4ac9d148e819453bdb5.jpg,640,640,Helicopter,182,349,266,436
V_DRONE_008118_229_png.rf.13c5702f09206335139ff327c9a10391.jpg,640,640,Drone,441,370,467,395

V_DRONE_069179_256_png.rf.13c276ab024644a20c576776678a966d.jpg,640,640,Drone,327,254,353,281
V_DRONE_007117_060_png.rf.13def22e996c816a90386d14fe1bf956.jpg,640,640,Drone,561,410,603,442
V_HELICOPTER_048272_058_png.rf.13e2d64532df126b3ac583af0d01b0ae.jpg,640,640,Helicopter,227,237,342,336

V_DRONE_114224_167_png.rf.13e3be2099f4d47977050cc964a0687a.jpg,640,640,Drone,217,384,241,411
V_AIRPLANE_03535_066_png.rf.13ef05fb13c2aae8db0d9af348150ab1.jpg,640,640,AirPlane,584,426,626,464
V_DRONE_013123_093_png.rf.13fd988b13414ea54e18e573c7500217.jpg,640,640,Drone,461,139,529,186
V_AIRPLANE_03131_261_png.rf.140f9a468f620dfd8e28ba843fdc4752.jpg,640,640,AirPlane,238,390,267,420
V_DRONE_057167_191_png.rf.14175b379ee516a108de5c12b6f614dc.jpg,640,640,Drone,333,218,364,251
V_AIRPLANE_05959_235_png.rf.141e4a20e65d58b4fc2cda04cbb1c64a.jpg,640,640,AirPlane,136,98,166,136
V_AIRPLANE_03030_262_png.rf.142aeb7162789732323b7a63720cfa2f.jpg,640,640,AirPlane,348,298,428,358
V_DRONE_015125_271_png.rf.142e22f842f5f08ee21fae8abfe52c56.jpg,640,640,Drone,394,121,433,161
V_HELICOPTER_051275_289_png.rf.142e9ae0377beb08f37152f4be2ed250.jpg,640,640,Helicopter,257,153,381,285
V_DRONE_013123_223_png.rf.144b5983452fad76a75fef113dee4fd8.jpg,640,640,Drone,493,259,575,335
V_HELICOPTER_002226_077_png.rf.1455ef6f696197d86abd1076856365a1.jpg,640,640,Helicopter,268,152,353,248

V_DRONE_064174_134_png.rf.144a964df0575d0eda50db0521d67f38.jpg,640,640,Drone,252,162,285,187

V_DRONE_084194_118_png.rf.145e8af6981a919c7c4ab23b675e8def.jpg,640,640,Drone,500,359,538,400
V_DRONE_070180_228_png.rf.1466fd3f703a4e4199e1b7500dfe4894.jpg,640,640,Drone,234,275,262,304

V_DRONE_102212_129_png.rf.147338f2c83846736c90a35b95d82a03.jpg,640,640,Drone,585,144,633,190
V_HELICOPTER_016240_084_png.rf.1475252a8d25e040d1269c5455c70b1f.jpg,640,640,Helicopter,202,486,232,521
V_DRONE_037147_042_png.rf.147527b23df2f5fba041d1ebf01140ee.jpg,640,640,Drone,431,310,448,331
V_HELICOPTER_043267_117_png.rf.148e6a6f9ee97ca5ad03b03a7622735c.jpg,640,640,Helicopter,240,225,289,267
V_DRONE_018128_030_png.rf.148c7f7c5f04774fd5a564059c7d525f.jpg,640,640,Drone,463,425,497,452
V_DRONE_106216_040_png.rf.14a014765e26ba6d0b4aa3b1a2880937.jpg,640,640,Drone,272,203,351,269
V_DRONE_106216_040_png.rf.14a014765e26ba6d0b4aa3b1a2880937.jpg,640,640,Drone,271,436,307,473
V_AIRPLANE_05959_093_png.rf.14a9af21374a9c79760bd98292f5e33b.jpg,640,640,AirPlane,259,156,289,191
V_DRONE_109219_020_png.rf.14b8bf2ac3f7ee370a27bd9fb03b5ea7.jpg,640,640,Drone,57,219,95,256
V_HELICOPTER_035259_100_png.rf.14c90dee851c65da1a899215d4c2d3aa.jpg,640,640,Helicopter,288,173,481,316
V_HELICOPTER_056280_066_png.rf.14cad6a0a3ab916084fabb3b00d7192b.jpg,640,640,Helicopter,191,190,429,384
V_DRONE_104214_255_png.rf.14cc1ac3965147f1855dab6bd81f3589.jpg,640,640,Drone,134,292,158,323
V_HELICOPTER_017241_133_png.rf.14d0776b6bf84653773d3728cecf5d99.jpg,640,640,Helicopter,384,399,410,427
V_HELICOPTER_037261_111_png.rf.14e32254b7ae0ebe0b6d68023046096d.jpg,640,640,Helicopter,323,260,403,393

V_HELICOPTER_029253_247_png.rf.14f2ab2d76ac29b4792240d2a2785c2b.jpg,640,640,Helicopter,303,237,363,308

V_HELICOPTER_034258_169_png.rf.14f306b2018c5ffd11fc785de4b87fd3.jpg,640,640,Helicopter,333,228,411,318
V_DRONE_061171_251_png.rf.1504afa59b3f59035388fffddbdc3397.jpg,640,640,Drone,381,403,417,436
V_DRONE_005115_287_png.rf.15064b851935e1fbaa9e2b44f630f977.jpg,640,640,Drone,161,315,198,350
V_HELICOPTER_015239_149_png.rf.14f5630660b1e619cd89570f4ecbee2a.jpg,640,640,Helicopter,259,471,285,499
V_AIRPLANE_05454_105_png.rf.1509579368a38e6170d39c48d6867ddc.jpg,640,640,AirPlane,403,263,430,301
V_AIRPLANE_02828_089_png.rf.150cc92190a84994c3c57a9984e6e3a4.jpg,640,640,AirPlane,280,321,312,359
V_DRONE_003113_112_png.rf.1513314955fd71bf4dc63124260e08ad.jpg,640,640,Drone,378,333,415,367
V_DRONE_003113_213_png.rf.152bdb20ac7ccddc14760fcb9ce6c6ef.jpg,640,640,Drone,341,407,376,440
V_AIRPLANE_04848_067_png.rf.152f6c107db52c43cf6022a43418f5ea.jpg,640,640,AirPlane,217,219,300,340
V_DRONE_021131_244_png.rf.1536b954517932d9aa050ee32c0176b3.jpg,640,640,Drone,309,133,339,164
V_HELICOPTER_054278_195_png.rf.1530178f72aba8f2ddad1d612b37b33b.jpg,640,640,Helicopter,193,373,262,444
V_DRONE_068178_003_png.rf.153cfda9e84faf5c28a7784e9cc42ec2.jpg,640,640,Drone,179,70,209,97
V_DRONE_024134_141_png.rf.1542ae7c400f21a20db99c4d1e687699.jpg,640,640,Drone,375,22,414,53
V_DRONE_101211_038_png.rf.15517028d958b2191fd7c2a509149b7c.jpg,640,640,Drone,226,93,260,121
V_DRONE_017127_311_png.rf.15572016604fd8e16e8a76818704354b.jpg,640,640,Drone,269,416,331,459
V_DRONE_032142_194_png.rf.1547cf19937b6bd9a01b5bbeb440a367.jpg,640,640,Drone,394,178,421,211
V_AIRPLANE_04949_080_png.rf.155a0a970a9815fdb99dd7c673171c1e.jpg,640,640,AirPlane,352,279,386,308
V_HELICOPTER_025249_265_png.rf.155a3e91e3b36ba734a558752a0c7a04.jpg,640,640,Helicopter,339,241,400,326
V_HELICOPTER_057281_187_png.rf.15633409afb2f33924053596e1ba35a6.jpg,640,640,Helicopter,364,411,394,445
V_DRONE_097207_223_png.rf.1570109cfe53aee3ccd6069f6d1eecf4.jpg,640,640,Drone,292,11,321,37

V_HELICOPTER_025249_003_png.rf.157335f7786f9ac1e9820604ee877ac7.jpg,640,640,Helicopter,294,111,358,220

V_DRONE_096206_135_png.rf.15865384bb04b0826e4fc07d98a97bf3.jpg,640,640,Drone,292,414,346,449
V_HELICOPTER_061285_112_png.rf.158a44a772220c569aa412446d3a0714.jpg,640,640,Helicopter,272,428,312,469
V_AIRPLANE_05757_274_png.rf.1592db26f08979a28b0a61cfaf3ae999.jpg,640,640,AirPlane,318,263,346,300
V_DRONE_030140_264_png.rf.158da9e3184ce0908b3cda0e663d8c25.jpg,640,640,Drone,385,264,408,288
V_AIRPLANE_0011_148_png.rf.15923d0c3951fa9d0b44e63b3d91c850.jpg,640,640,AirPlane,269,242,305,272

V_DRONE_045155_227_png.rf.15939f5b8c8d6c7d999622536338da6f.jpg,640,640,Drone,190,407,227,436
V_DRONE_113223_065_png.rf.15946d730bebd52780f351e988037317.jpg,640,640,Drone,244,390,263,419
V_DRONE_100210_155_png.rf.1628e3c1f103d02843ef8a5591b0a160.jpg,640,640,Drone,226,138,278,197
V_DRONE_033143_262_png.rf.15d527d0c68919150069594aef00850e.jpg,640,640,Drone,413,315,442,336

V_AIRPLANE_0055_002_png.rf.16070a992d352d26a0627630415686b7.jpg,640,640,AirPlane,284,99,335,150
V_AIRPLANE_02828_266_png.rf.160c2cd687ff09c77a71803057613a08.jpg,640,640,AirPlane,257,455,282,480
V_DRONE_017127_223_png.rf.15aa46e735b926f19feba0d8ddd39a88.jpg,640,640,Drone,309,212,358,245
V_HELICOPTER_030254_131_png.rf.15d2470d71571ad39b63323579a920d7.jpg,640,640,Helicopter,210,181,399,356
V_DRONE_092202_207_png.rf.1636642c1b7da908ea25e74bf03e90f1.jpg,640,640,Drone,435,274,481,310
V_AIRPLANE_03838_041_png.rf.15f56771a5fe9d2925294b86ae7e168a.jpg,640,640,AirPlane,219,274,350,357
V_AIRPLANE_0055_175_png.rf.15ad06f05588198fbba7db08faa966b7.jpg,640,640,AirPlane,215,424,255,469
V_DRONE_056166_227_png.rf.15b54997f7ba7db1e92273759f37d921.jpg,640,640,Drone,367,390,391,413
V_DRONE_031141_179_png.rf.161639cf3e80c7a5131da8f6bf36ea95.jpg,640,640,Drone,370,255,395,287
V_DRONE_009119_277_png.rf.16088592337465737b99db64b06f3951.jpg,640,640,Drone,374,162,399,186
V_HELICOPTER_052276_272_png.rf.16163b018c96c93b2a92e8ac08a342e6.jpg,640,640,Helicopter,261,216,327,301
V_HELICOPTER_031255_133_png.rf.15cffb42082e29ead8581260cf2f77aa.jpg,640,640,Helicopter,311,440,372,508
V_DRONE_062172_060_png.rf.15a974dd0ddcd8f3cb41378f82d7cf42.jpg,640,640,Drone,261,156,316,214
V_HELICOPTER_044268_098_png.rf.15cfa9398c9047501323728a50f2cce3.jpg,640,640,Helicopter,227,212,402,410
V_HELICOPTER_022246_278_png.rf.15b5722c2fa4ce644d40c0598386f528.jpg,640,640,Helicopter,238,204,378,378

V_DRONE_056166_209_png.rf.161350fe2fc9942f642cd1f6fc2cdcad.jpg,640,640,Drone,403,346,436,383
V_DRONE_008118_128_png.rf.15f186bb6c60126de7f3ecc71f24b215.jpg,640,640,Drone,440,288,468,315
V_AIRPLANE_04747_268_png.rf.164437dd3fa79c11c596232cad90a83c.jpg,640,640,AirPlane,123,180,421,485


V_HELICOPTER_002226_088_png.rf.1641a8d8790bfde201639b76d4c17d36.jpg,640,640,Helicopter,250,159,333,255

V_DRONE_054164_271_png.rf.1666ae82d83bafb58ace8cc46e915642.jpg,640,640,Drone,408,224,436,251
V_DRONE_052162_250_png.rf.1640ec965b515980843dc57be51dad47.jpg,640,640,Drone,318,332,347,360
V_DRONE_107217_261_png.rf.1662318c49f6edbcc62dfec1b7cff1ab.jpg,640,640,Drone,110,168,150,199
V_DRONE_107217_261_png.rf.1662318c49f6edbcc62dfec1b7cff1ab.jpg,640,640,Drone,348,251,386,294
V_HELICOPTER_035259_158_png.rf.16198cdeba0812d41ddd316f2ee1f490.jpg,640,640,Helicopter,251,211,448,381
V_DRONE_015125_302_png.rf.15bff396a9d24b89572ae09750404595.jpg,640,640,Drone,324,206,362,244
V_HELICOPTER_003227_076_png.rf.15ce8b55bdd377162d76186bfaa0384d.jpg,640,640,Helicopter,337,238,379,280
V_DRONE_026136_048_png.rf.1668ca64c99cca87fc8497e726423de3.jpg,640,640,Drone,359,358,388,382
V_HELICOPTER_046270_102_png.rf.1671dd020950767c82e620c0ed521b2c.jpg,640,640,Helicopter,355,320,393,359
V_AIRPLANE_03838_180_png.rf.1682770e3168eb5acf4b0daa0c8402c8.jpg,640,640,AirPlane,175,239,276,303
V_DRONE_049159_252_png.rf.1673f3441d9a319d2576024963ce9841.jpg,640,640,Drone,358,260,395,294

